id,feature_id,feature_name,product_type,product_version,is_directory,section,parent_feature_id,nf_support_map,applicable_nf,feature_type,definition,application_scenario,system_impact,restrictions,spec,standards,first_release_version,config_required,customer_value,has_overview
UDG:GWFD-010201,GWFD-010201,QoS与流量管理,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010200,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U、PGW-U、UPF,config_enable,UDG 支持按照QoS（Quality of Service）等级对用户报文进行分类， UDG 还可以提供Differentiated Service，简称Diff-Serv，支持流分类、流量监管、拥塞管理、拥塞避免等多种丰富的QoS实现技术。 Diff-Serv模型即区分服务模型。在采用Diff-Serv模型时， UDG 发送报文前不需要预先向网络提出资源申请，而是通过流分类、标记服务类别等对报文进行转发。网络根据每个报文指定的QoS，来提供特定的服务。因此，Diff-Serv是一种基于报文流的QoS解决方案。,用户使用丰富的上网业务时， UDG 对用户报文进行分类、标记，并采用流量监管，拥塞避免、管理等策略使用户QoS得到保障，提高用户体验。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.060; 3GPP 23.207; 3GPP 29.061; 3GPP 23.401; 3GPP 24.008; 3GPP 23.214; 3GPP 29.244,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 为时延和时间有严格要求的应用（如流媒体和会话类应用）提供端到端的传输质量。流量监管使运营商可以监管网络流量行为。<br>- 更加合理的分配带宽资源，为用户体验丰富业务时提供QoS保障。<br>- 基于不同的QoS需求，为用户提供差异化服务。 |
| 用户 | 高端用户能够享受到更优质的服务。 |",yes
UDG:GWFD-010220,GWFD-010220,接口功能,UDG,20.15.2,true,2/3/4G/5G业务基本特性,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-010221,GWFD-010221,N3 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,UPF,config_enable,N3接口是5G (R)AN（Radio Access Network ）与UPF（User Plane Function）间的接口，主要用于传递5G (R)AN与UPF间的上下行用户面数据。,"N3接口是UPF与(R)AN之间的接口，用于传输UPF与(R)AN之间的用户面信息。当网络中部署了UPF与(R)AN时，需要配置对应的N3接口。组网结构如 [图1](#ZH-CN_TOPIC_0124822227__fig8195736151118) 所示。
**图1** 5G系统服务化架构接口图
<br>
![](GWFD-010221 N3接口_24822227.assets/zh-cn_image_0221101192.png)",本特性对系统无影响。,"- 配置N3接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。","| 规格名称 | 规格指标 |
| --- | --- |
| UDG<br>支持的最大N3接口数 | 32 |",3GPP 29.281,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UPF的N3接口基于3GPP标准实现，可以实现与不同厂家的(R)AN设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010222,GWFD-010222,N6 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,UPF,config_enable,N6接口是UPF（User Plane Function）和DN（Data Network）间的接口，用于用户访问DN网络。,"N6接口是UPF与DN之间的接口，用于传输UPF与DN之间的用户面信息。当用户接入DN网络时，需要配置对应的N6接口。组网结构如 [图1](#ZH-CN_TOPIC_0124822228__fig5629138835) 所示。
**图1** 5G系统服务化架构接口图
<br>
![](GWFD-010222 N6接口_24822228.assets/zh-cn_image_0221099109.png)",本特性对系统无影响。,配置N6接口类型的逻辑接口地址时，IP地址类型必须相同。,本特性无特殊规格。,3GPP 29.561,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UPF的N6接口基于3GPP标准实现，可以实现与不同类型的DN数据网络对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010223,GWFD-010223,N9 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,UPF,config_enable,N9接口为UPF（User Plane Function）和UPF之间的用户面接口，用于传递UPF间的上行、下行用户数据流。,"N9接口是UPF之间的用户面接口，用于传输UPF之间的用户面信息。组网结构如 [图1](#ZH-CN_TOPIC_0124822229__fig158415291417) 所示。
**图1** 5G系统服务化架构接口图
<br>
![](GWFD-010223 N9接口_24822229.assets/zh-cn_image_0221099951.png)
当网络中部署了多个UPF时，需要配置对应的N9接口。以下场景需要配置对应的N9接口：
- 本地I-UPF（Intermediate User Plane Function）和PSA UPF（PDU Session Anchor User Plane Function）之间。
- 用户漫游地I-UPF和归属地PSA UPF之间。
- ULCL UPF（Uplink Classifier User Plane Function）和PSA UPF之间。
- BP UPF（Branching Point User Plane Function）和PSA UPF之间。",本特性对系统无影响。,"- 配置N9接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。","| 规格名称 | 规格指标 |
| --- | --- |
| UDG<br>支持的最大N9接口数 | 32 |",3GPP 29.281,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UPF的N9接口基于3GPP标准实现，可以实现与同厂家以及不同厂家的UPF间设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010224,GWFD-010224,N4 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=M; NB-IoT=_,UPF,config_enable,N4接口是控制面功能SMF（Session Management Function）和用户面功能UPF（User Plane Function）之间的接口。通过N4接口，UPF接收SMF的Node级控制信息和用户级会话信息，用户级会话信息包括UPF使用的用户数据转发规则、计费控制规则，同时UPF向SMF上报计费统计信息和策略执行事件。N4接口遵循3GPP R15标准。,"N4接口是SMF与UPF之间的接口，用于传输SMF和UPF间的控制面信息及用户面信息。当网络中部署了SMF和UPF时，需要配置对应的N4接口。组网结构如 [图1](#ZH-CN_TOPIC_0124822231__fig128951139161511) 所示。
**图1** 5G系统服务化架构接口图
<br>
![](GWFD-010224 N4接口特性概述_24822231.assets/zh-cn_image_0221100770.png)",本特性对系统无影响。,本特性无应用限制。,"| 规格名称 | 规格指标 |
| --- | --- |
| UDG<br>支持的最大N4接口数 | 1 |
| 单偶联路径规格数 | 16 |",3GPP 23.502 V15.2.0; 3GPP 29.244 V15.3.0,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | N4接口基于3GPP标准实现，可以实现CUPS（Control and User Plane Separation）架构的部署。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010225,GWFD-010225,SGi 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=M,PGW-U,config_enable,SGi接口是 PGW-U 和PDN间的接口，用于用户访问PDN网络。,用户需要接入PDN设备时，需要在 PGW-U 上部署本接口。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.214; 3GPP 29.244; 3GPP 29.061,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的SGi接口基于3GPP标准实现，可以实现<br>PGW-U<br>与不同厂家的PDN设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010226,GWFD-010226,Gn 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=M; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=_; NB-IoT=_,PGW-U,config_enable,在 Indirect Tunnel 模式下Gn接口是同一PLMN内的Gn/Gp SGSN与PGW-U间的用户面接口。,当 UDG 作为PGW-U与同一PLMN内的Gn/Gp SGSN设备对接时，需要配置本接口。,本特性对系统无影响。,"- Gn接口在漫游场景下，不支持Direct Tunnel。
- 配置Gn接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。",本特性无特殊规格。,3GPP 23.214; 3GPP 29.244; 3GPP 29.060,20.3.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的Gn接口基于3GPP标准实现，可以实现与不同厂家的Gn/Gp SGSN设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010227,GWFD-010227,Gp 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=M; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=_; NB-IoT=_,PGW-U,config_enable,在 Indirect Tunnel 模式下Gp接口是不同PLMN的Gn/Gp SGSN与PGW-U间的用户面接口。,当 UDG 作为PGW-U与不同PLMN内的Gn/Gp SGSN设备对接时，需要配置本接口。,本特性对系统无影响。,"- Gp接口在漫游场景下，不支持Direct Tunnel。
- 配置Gp接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。",本特性无特殊规格。,3GPP 23.214; 3GPP 29.244; 3GPP 29.060,20.3.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的Gp接口基于3GPP标准实现，可以实现<br>UDG<br>与不同厂家的Gn/Gp SGSN设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010228,GWFD-010228,S1-U 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=M,SGW-U,config_enable,S1-U接口是eNodeB与 SGW-U 间的用户面接口，主要用于传递eNodeB与 SGW-U 间的上下行用户面数据。,用户通过eNodeB接入网络时，需要在 UDG 上部署本接口以实现用户面数据的传递。,本特性对系统无影响。,"- 配置S1-U接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。","| 规格名称 | 规格指标 |
| --- | --- |
| UDG<br>支持的最大S1-U接口数 | 32 |",3GPP 23.401; 3GPP 29.281; 3GPP 36.414; 3GPP 23.214; 3GPP 29.244,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的S1-U接口基于3GPP标准实现，可以实现<br>SGW-U<br>与不同厂家的eNodeB设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010229,GWFD-010229,S5 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=M,SGW-U、PGW-U,config_enable,S5接口可以作为不同SGW-U与PGW-U间的用户面接口，主要用于传递上行、下行用户数据流。,S5接口为 UDG 处理用户接入请求的基本接口，必须部署。,本特性对系统无影响。,"- 配置S5接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。","| 规格名称 | 规格指标 |
| --- | --- |
| UDG<br>支持的最大S5接口数 | 32 |",3GPP 23.401; 3GPP 23.402; 3GPP 29.274; 3GPP 23.214; 3GPP 29.244,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的S5接口基于3GPP标准实现，可以实现与不同厂家的SGW-U或者PGW-U设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010230,GWFD-010230,S8 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=M,SGW-U、PGW-U,config_enable,S8接口可以作为不同的SGW-U与PGW-U间的用户面接口，主要用于传递上行、下行用户数据流。,S8用于漫游地SGW-U和归属地PGW-U之间。,本特性对系统无影响。,"- 配置S8接口类型的逻辑接口地址时，IP地址类型必须相同。
- 该接口传输GTP-U报文时携带的GTP-U扩展头总长度最多支持100字节，超出此长度报文会被丢弃。",本特性无特殊规格。,3GPP 23.401; 3GPP 23.402; 3GPP 29.274; 3GPP 23.214; 3GPP 29.244,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的S8接口基于3GPP标准实现，可以实现与不同厂家的SGW-U或者PGW-U设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010231,GWFD-010231,Gi 接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=M; S/PGW-U(4G)=_; S/PGW-U(5G NSA)=_; UPF(5G)=_; NB-IoT=_,PGW-U,config_enable,Gi接口是 PGW-U 和PDN间的接口，用于用户访问PDN网络。,用户需要接入PDN设备时，需要在 PGW-U 上部署本接口。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.214; 3GPP 29.244; 3GPP 29.061,20.3.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的Gi接口基于3GPP标准实现，可以实现<br>PGW-U<br>与不同厂家的PDN设备对接。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010232,GWFD-010232,Sxa接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=_,SGW-U,config_enable,Sxa接口是SGW-C和SGW-U之间的接口，用于传输SGW-C和SGW-U间的用户信息及控制信息，通过该接口使SGW-C和SGW-U配合完成SGW的功能，遵循3GPP R14标准。,部署CUPS架构，用于SGW-C和SGW-U之间的连接互通。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.214; 3GPP 29.244,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的Sxa接口基于3GPP标准实现，可以实现CUPS架构的部署。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010233,GWFD-010233,Sxb接口,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=_; NB-IoT=_,PGW-U,config_enable,Sxb接口是为PGW-C和PGW-U之间的接口，用于传输PGW-C和PGW-U间的用户信息及控制信息，通过该接口使PGW-C和PGW-U配合完成PGW的功能，遵循3GPP R14标准。,部署CUPS架构，用于PGW-C和PGW-U之间的连接互通。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.214; 3GPP 29.244,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | UDG<br>的Sxb接口基于3GPP标准实现，可以实现CUPS架构的部署。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010234,GWFD-010234,Single IP,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,SGW-U、PGW-U、UPF,protocol_base,UDG 的SingleIP特性提供以下两种能力： - 不同类型接口的IP地址复用：UDG支持SGW-U/PGW-U/UPF融合部署，需要提供多种逻辑接口。为减少逻辑接口占用的IP地址数量，UDG引入SingleIP的概念，通过Saif/Paif/Scif/N4if接口来实现多种业务逻辑接口（如N3和S1-U、S5-p/S8-p和N9a、S5-s/S8-s和N9c等）只使用一个IP地址。 - 同一类型只配置一个接口：SingleIP支持一类逻辑接口只配置一个，使用一个IP地址，节省IP地址资源，简化组网规划和组网配置。,在网络部署前， UDG 需要根据当前设备组网支持的逻辑网元形态、对应业务逻辑接口、每个接口的业务处理能力要求，合理分配当前的业务处理资源。本特性主要介绍设备业务处理资源划分所涉及的基本概念和主要划分原则，并提供典型的业务举例进行说明，用于指导完成不同组网模型下，逻辑网元划分、业务接口的资源处理分配。,本特性对系统无影响。,N3逻辑接口按网络切片隔离后，将不再支持S1_U和N3接口共用一个IP地址。,本特性无特殊规格。,,20.0.0,false,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 支持互操作场景IP地址不变，节省IP地址资源，简化组网规划和配置。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-010235,GWFD-010235,缺省承载GBR保障,UDG,20.15.2,false,2/3/4G/5G业务基本特性,GWFD-010220,GGSN(2G&3G)=_; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,PGW-U、UPF,config_enable,网络的飞速发展为MBB（Mobile Broadband）用户提供了高速、流畅的移动宽带体验，同时网络高带宽的特点也契合了WBB（Wireless Broadband）的诉求，使其成为构建WBB的重要手段。那些有线宽带覆盖不到的区域，正是WBB的发力点，WBB成为网络未来发展的一个重要突破口。 WBB用户通过网络接入时仅支持创建Non-GBR缺省承载，无法为价值用户提供缺省的带宽保障。 UDG 通过缺省承载GBR保障功能支持在用户接入时创建一个可以提供带宽保障的any to any GBR专有承载（default-gbr承载）以解决该问题。支持使用本地策略或PGW-C/SMF下发的动态规则来触发该功能。,"该功能为终端用户规划缺省的最低上下行保障速率，主要场景如下：
- 网络中部署了PCRF/PCF，且PCRF/PCF与PGW-C/SMF交互正常。会话创建过程中，PCRF/PCF通过CCA-I下发动态规则触发创建default-gbr承载，此专有承载的优先级高于缺省承载，且低于承载特定业务的其他专有承载，后续业务可以获得最低带宽保障。
- 网络中未部署PCRF/PCF或者部署了PCRF/PCF但PCRF/PCF故障。UDG在缺省承载创建完成后，立即触发创建default-gbr承载，此专有承载的优先级高于缺省承载，且低于承载特定业务的其他专有承载，后续业务可以获得最低带宽保障。","- 本特性通过default-gbr承载为WBB用户提供缺省的带宽保障，会导致承载数量加倍，数据报文通过default-gbr承载传输，不再通过缺省承载传输。
- 网络的GBR带宽需合理规划，GBR专有承载可能由于无线侧资源不足而创建失败。由于UDG上配置在PDN连接释放后去活default-gbr承载，待用户重新附着时再重新创建。",本特性场景中， UDG 仅支持基于APN签约保证带宽及相关QoS参数，不能提供更细粒度的差异化带宽签约。,本特性无特殊规格。,3GPP 23.401; 3GPP 29.274,20.2.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 对于有线宽带不发达或覆盖不到的区域，可以使用WBB代替有线宽带，从而提供良好的宽带体验，增加用户粘性，减少固定网络的建设投资，节省租用固网运营商线路的费用。 |
| 用户 | WBB用户可以享受到和MBB用户一样高速、流畅的宽带体验。 |",yes
