id,feature_id,feature_name,product_type,product_version,is_directory,section,parent_feature_id,nf_support_map,applicable_nf,feature_type,definition,application_scenario,system_impact,restrictions,spec,standards,first_release_version,config_required,customer_value,has_overview
UNC:NPFD-010007,NPFD-010007,日志管理,UNC,20.15.2,false,网管特性,NPFD-010000,,UNC,config_enable,日志是用来保存系统发生的事件信息和各种对象执行的操作信息的管理对象，具备可回溯性、能够抓取问题现场信息的独特优点。日志管理系统对输出日志信息进行细致的分类，通过日志的查询及监控，能够发现非法操作及系统故障原因等，及时采取相应措施，以保障网络安全。,"随着网络的普及和应用环境的日益复杂以及网络规模不断扩大，需要更加智能、有效的进行网络管理。通过日志管理可以达到以下目的：
- 监控网络运行状况
运行状况的监控，需要结合活动告警信息、历史告警信息、关键事件信息、操作信息和性能历史数据信息进行分析。
- 诊断网络故障
通过查看事件日志信息可以看出系统发生过的异常，通过操作日志可以看出系统被执行了的具体操作信息。根据系统发生的异常、系统操作的正确规范性等方面的分析，可以给网络故障诊断提供补充参考。
- 定期审计分析设备信息
通过对设备信息的审计分析，及时调整设备状态，防微杜渐，保证设备正常运行。",本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格,,20.1.0,true,运营商 - 更有效地对故障进行定位。<br>- 对系统输出信息进行细致的分类和筛选。<br>- 为网络管理员监控设备的运行情况和诊断网络故障提供了强有力的支持。 用户 用户不感知该特性。,yes
UNC:NPFD-010008,NPFD-010008,联机帮助,UNC,20.15.2,false,网管特性,NPFD-010000,,UNC,config_enable,联机帮助又叫在线帮助，是在 OM Portal 界面上提供系统介绍、操作指南、告警参考等信息，用于指导用户进行相应的操作。,联机帮助应用于系统的 OM Portal 界面。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.1.0,true,运营商 提供相应参考信息，指导用户进行配置维护操作。 用户 用户不感知该特性。,yes
UNC:NPFD-010009,NPFD-010009,软件补丁,UNC,20.15.2,false,网管特性,NPFD-010000,,UNC,config_enable,软件补丁是软件系统和软件工程学中的一个术语，一般是为了对系统软件中的某些缺陷进行修改而发布的独立的软件单元。 软件补丁是一种与系统软件兼容的软件，用于解决系统软件的少量且急需解决的问题。 软件补丁的功能如下： - 在不中断设备运行情况下，热补丁能修正原有版本中的错误。 - 增加新的功能。,"在设备的运行过程中，有时需要对主机软件进行一些适应性和排错性的修改，如改正系统中存在的缺陷、增加新功能以适应业务需求等。传统的做法是对主机软件进行静态的停机升级，这将使系统的业务受到影响，不利于提高通信服务质量。
通过给主机软件加载补丁，可以在不中断设备运行的情况下实现对主机软件的动态在线升级，从而避免在安装补丁过程中影响系统业务。",如果是运行冷补丁，为使补丁生效，必须执行对应的重启 节点 或主备倒换等操作，此时会影响业务的正常运行。,对于不允许中断的业务，不能通过冷补丁解决软件缺陷。,本特性无特殊规格。,,20.1.0,true,运营商 帮助解决系统软件中的少量且急需解决的问题。 用户 用户不感知该特性。,yes
UNC:NPFD-010010,NPFD-010010,在线加载,UNC,20.15.2,false,网管特性,NPFD-010000,,UNC,config_enable,在线加载是指在不中断业务的前提下，将指定的软件包通过 OM Portal 加载至特定路径下，并进行解压缩，在升级检查中对升级包以及升级依赖包进行有无实际完整性检查，以避免升级过程中受影响。,在线加载应用于升级场景。,本特性对系统无影响。,在线加载属于重要操作，所以该功能只允许操作维护人员操作。,本特性无特殊规格。,,20.1.0,true,运营商 缩短升级中断时间。 用户 提升了用户体验。,yes
UNC:NPFD-010011,NPFD-010011,远程维护,UNC,20.15.2,false,网管特性,NPFD-010000,,UNC,config_enable,远程维护是通过网管对不同地区的多台设备进行统一维护管理，包括：系统监控、配置信息的加载、修改或删除等。,远程维护主要用于对设备的运行状态进行统一的管理、监控和维护。,本特性对系统无影响。,通过网管工具对设备进行远程维护，需要在网管服务器上安装与系统软件版本配套的版本。,本特性无特殊规格。,,20.1.0,true,运营商 - 通过远程维护可以节省时间、减少人力投入，降低维护成本。<br>- 网管工具提供了图形化用户界面，维护更高效。 用户 用户不感知该特性。,yes
UNC:NPFD-010013,NPFD-010013,跟踪功能,UNC,20.15.2,false,网管特性,NPFD-010000,,UNC,config_enable,跟踪获得的信息可能涉及敏感数据，使用该功能时需遵循所使用国家的法律和运营商的用户隐私保护政策，并采取足够的措施，以确保用户的涉敏感数据受到充分保护。 跟踪是基于应用中业务流程抓取特征报文来辅助故障定位定界的手段。当业务异常时，或应用服务出现一些其它手段（日志、告警等）无法定位的问题时，可以创建跟踪任务，并根据跟踪消息快速定位故障。,当业务异常时，或应用服务出现一些其它手段（日志、告警等）无法定位的问题时，可以创建跟踪任务，并根据跟踪消息快速定位故障。,"创建跟踪任务后，由于跟踪任务会缓存跟踪消息，导致占用内存会有较大上升。例如，创建64个跟踪任务，如果跟踪消息平均长度为10KB，则内存占用会上升约160MB。请根据业务需要创建跟踪任务，并在跟踪任务完成后及时关闭、删除跟踪任务。

导出跟踪文件后，请及时下载已经转换完成的任务，否则会占用过多的磁盘空间，导致磁盘读写受限。","- 跟踪功能在OM Portal上最多支持创建64个跟踪任务，在U2020/MAE上最多支持创建100个跟踪任务。
- 跟踪界面支持显示最多500条消息。
- 跟踪时长最多可设置720小时59分钟。

- 扩展域不支持该功能。",本特性无特殊规格。,,20.1.0,true,运营商 迅速定位各种故障，便于快速解决问题。 用户 用户不感知该特性。,yes
UNC:NPFD-010014,NPFD-010014,支持NTP功能,UNC,20.15.2,false,网管特性,NPFD-010000,,,config_enable,NTP（Network Time Protocol）即网络时间协议，是从时间协议（Time Protocol）和ICMP时间戳报文（ICMP Timestamp Message）演变而来的，用于在分布式时间服务器和客户端之间进行时间同步的一种协议，该协议可以实现客户端与服务器的时间同步校正功能。,"NTP主要应用于需要网络中所有设备时钟保持一致的场景，主要场景如下：
- 网络管理：对从设备收集来的日志信息、调试信息进行分析时，需要以时间作为参照依据。
- 计费系统：要求所有设备的时钟保持一致。
- 完成某些功能：例如，重启网络中的所有设备时，要求所有设备的时钟保持一致。
- 多个系统协同处理同一个复杂事件：为保证正确的执行顺序，多个系统必须参考同一时钟。
- 备份服务器和客户机之间进行增量备份：要求备份服务器和所有客户机之间的时钟同步。
- 用户登录时间：某些应用程序需要知道用户登录系统的时间以及文件修改的时间。",本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,RFC 1059; RFC 1119; RFC 1305; RFC 5905,20.3.0,true,运营商 在局域网上采用NTP协议，可以解决局域网中的主机时间漂移问题，使局域网内的各个计费系统之间保持时间的同步，便于准确进行话务统计、话费结算和计费管理。另外，还可以实现局端设备与用户端设备的对时业务。 用户 运营商计费服务器和上网用户PC之间的时间同步，避免用户采用的PC计费软件记录的话单与运营商话单存在时间差异而导致纠纷。,yes
UNC:NPFD-010017,NPFD-010017,SSH功能,UNC,20.15.2,false,网管特性,NPFD-010000,,,config_enable,SSH是Secure Shell（安全外壳）的简称。SSH使用多种加密方式和认证方式，解决了传统服务的数据加密、身份认证问题。SSH成熟的公钥/私钥体系，为客户端和服务端之间的会话提供加密通道，解决了数据（包括口令）在网络上以明文传输的不安全问题。SSH还支持CA、smart卡等多种认证方式，解决了身份认证问题和克服了man-in-the-middle攻击等不安全因素。,"Telnet缺少安全的认证方式，而且传输过程采用TCP进行明文传输，存在很大的安全隐患。单纯提供Telnet服务容易招致DoS（Denial of Service）、主机IP地址欺骗、路由欺骗等恶意攻击。
随着人们对网络安全的重视，传统的Telnet和FTP通过明文传送密码和数据的方式，已经慢慢不被人接受。SSH是一个网络安全协议，通过对网络数据的加密，解决了这个问题。它在一个不安全的网络环境中，提供了安全的远程登录和其他安全网络服务。
SSH通过TCP进行数据交互，它在TCP之上构建了一个安全的通道。",本特性对系统无影响。,本特性无应用限制。,无,,20.2.0,true,,yes
UNC:NPFD-010018,NPFD-010018,可靠性,UNC,20.15.2,false,网管特性,NPFD-010000,,,config_enable,可靠性是指软件在所规定的环境条件下和规定的时间内，正确地完成任务的能力。,"作为系统的基本特性，在任何情况下，都必须支持可靠性。
可靠性是降低网络中断时间、保证网络中业务质量，提升用户体验的一项关键技术。",本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.0.0,true,运营商 保障运营商为用户提供连续不间断的网络服务。 用户 保障用户能够获得连续不中断的网络服务。,yes
UNC:NPFD-010019,NPFD-010019,拓扑管理,UNC,20.15.2,false,网管特性,NPFD-010000,,AMF、SMF、NRF,protocol_base,拓扑管理功能是指 UNC 支持定时向网管上报网元全局信息、虚拟网元I层信息、链路/链路集信息以及两个网元间链路的详细信息，网管收到信息后上报到北向OSS系统或者拓扑还原系统，支撑OSS系统或者拓扑还原系统绘制网络水平拓扑的功能。,当运营商OSS系统或者拓扑还原系统需要获取网元及网元链路信息进行水平拓扑绘制时，可使用该特性。,本特性对系统无影响。,本特性仅支持上报5G NF之间的HTTP链路以及PFCP链路。,本特性无特殊规格。,,20.9.2,false,运营商 可支撑运营商OSS系统或者拓扑还原系统绘制网络水平拓扑，节省人力成本。 用户 用户不感知该特性。,yes
UNC:WSFD-010000,WSFD-010000,NFV基本特性,UNC,20.15.2,true,NFV基本特性,,,All,config_enable,为了适配未来垂直行业多样化以及不确定的要求，5G网络架构进行了变革，将控制面功能抽象成为多个独立的网络服务，以软件化、模块化、服务化的方式来构建网络。每个网络服务和其他服务在业务功能上解耦，并且对外提供服务化接口，可以通过相同的接口向其它调用者提供服务，将多个耦合接口转变为单一服务接口，从而减少了接口数量。这种架构即是SBA（Service Based Architecture），基于服务的架构。,SBA网络架构是5GC网络的必选架构。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.3.0,true,运营商 同一网络能够快速发展以满足不断变化的需求。 用户 用户不感知该特性。,yes
UNC:WSFD-010001,WSFD-010001,支持云化分布式软件架构,UNC,20.15.2,false,NFV基本特性,WSFD-010000,,All,config_enable,为使业务部署更灵活， UNC 采用优化后的云化分布式软件架构，即将业务处理单元、分布式数据库和分布式负载均衡单元分离，即云化分布式软件架构。,分布式软件架构是5GC网络产品的必选软件架构。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.3.0,true,运营商 软件架构标准化，极大地降低运营商的维护成本和维护时间。 用户 用户不感知该特性。,yes
UNC:WSFD-010002,WSFD-010002,支持2/3/4/5G融合架构,UNC,20.15.2,false,NFV基本特性,WSFD-010000,,SGSN、MME、GGSN、SGW-C、PGW-C、AMF、SMF、NRF,config_enable,UNC 支持2/3/4/5G用户接入极简融合的核心网，实现了2/3/4/5G网络的全面融合。同时也兼顾存量网络的平滑演进，最大程度保护现网投资。,运营商新建5G网络或由2/3/4/G网络改造升级到5G网络时， 需要同时支持2/3/4/5G用户接入，可开启本特性。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.3.0,true,运营商 - 全制式组网，简化网络运维。<br>- 平滑向5G演进，保护投资。 用户 用户不感知该特性。,yes
UNC:WSFD-010003,WSFD-010003,支持微服务架构,UNC,20.15.2,false,NFV基本特性,WSFD-010000,,All,config_enable,微服务架构（Microservice Architect）是一种架构模式，它提倡将单体架构的应用划分成一组小的服务，服务之间互相协调、互相配合，为用户提供最终价值。每个服务运行在其独立的进程中，服务与服务间采用轻量级的通信机制互相沟通。每个服务都围绕着具体业务进行构建，并且能够被独立的部署到生产环境、类生产环境等。,微服务架构是5G Core网络的必选架构。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.3.0,true,运营商 - 实现增强业务功能的快速上线和敏捷交付，缩短上线周期。<br>- 减少整系统升级频率和次数，降低运维成本。 用户 用户不感知该特性。,yes
